%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1596461490618209221,233,1596460755359380081,map,-0.185443520546,-0.640853643417,-0.15535274148,-0.0124330562968,0.0597929586296,-0.623370831267,-0.77953770142
1596461490640191221,234,1596460755879295758,map,-0.193504631519,-0.308280467987,-0.125935524702,0.00102657941857,0.0617126814995,-0.634989239278,-0.770051398985
1596461491075258921,235,1596460756359586696,map,-0.200280547142,0.0401387214661,-0.146704107523,0.00722694376565,0.0594320690929,-0.639305687531,-0.766618443776
1596461491666943577,236,1596460756899468258,map,-0.20194798708,0.372452020645,-0.142447650433,0.00209810617772,0.0580168537941,-0.620722043742,-0.781878371001
1596461492102751374,237,1596460757378461747,map,-0.171117842197,0.701607227325,-0.103713586926,-0.00450655160963,0.0490310058271,-0.637463466957,-0.768905702772
1596461492611117394,238,1596460757899414664,map,-0.210429489613,1.07943964005,-0.0717153400183,0.0156232291911,0.0391831956828,-0.648836882578,-0.759757390021
1596461493098321725,239,1596460758359167945,map,-0.255011975765,1.39162707329,-0.00426158308983,0.00610632942463,0.0494803421306,-0.624555345866,-0.779387598332
1596461493633207289,240,1596460758899418882,map,-0.273577690125,1.56509280205,0.0579854846001,0.00503288219962,0.0357095958803,-0.643183611071,-0.764862299573
1596461494621303181,241,1596460759398818517,map,-0.323370426893,1.60639643669,0.1260740906,0.0248819771582,0.0231298501645,-0.649060839245,-0.759977581381
1596461495090728964,242,1596460759898792840,map,-0.340243041515,1.63038706779,0.192669734359,0.0202458124027,0.0224928097658,-0.640849623875,-0.76706971011
1596461495620488357,243,1596460760399457475,map,-0.338026016951,1.63239884377,0.260722994804,0.0104268023597,0.0225385344007,-0.632569544578,-0.774105333616
1596461495634696899,244,1596460760899405965,map,-0.319715231657,1.6501595974,0.31584239006,0.00484980739684,0.0249083577949,-0.635299273739,-0.771849004577
1596461496620694119,245,1596460761359407631,map,-0.289046704769,1.70199513435,0.371119558811,0.00407281285336,0.0226031774672,-0.636443984987,-0.770980909321
1596461496643435026,246,1596460761878462944,map,-0.267761230469,1.74818825722,0.413807928562,0.00134847932181,0.0246088329531,-0.637650551009,-0.769931400673
1596461497579731824,247,1596460762359730027,map,-0.24421787262,1.75507044792,0.438955664635,0.00527474498074,0.0258804029197,-0.63792072366,-0.769648966826
1596461497609052096,248,1596460762878420079,map,-0.218093633652,1.76428151131,0.485813319683,0.0083456699213,0.0206557146224,-0.641953764305,-0.766419634236
1596461498091721493,249,1596460763359456276,map,-0.202578186989,1.74102520943,0.525195538998,0.0133693235906,0.0186377512626,-0.636442437517,-0.770983086158
1596461498607270540,250,1596460763879332630,map,-0.186460375786,1.72871994972,0.56327778101,0.0151346485884,0.0115545109702,-0.629965688774,-0.776389507049
1596461499084898129,251,1596460764359779036,map,-0.171742558479,1.70892453194,0.585268974304,0.00296070823716,0.0254319133434,-0.633336374228,-0.773452965002
1596461499598194408,252,1596460764878143672,map,-0.128477454185,1.71259713173,0.559417903423,0.00751019101516,0.0228604678614,-0.636358995686,-0.771017655213
